voter,year,timestamp,player,value
Tracy Ringolsby,2009,0,Tim Raines,0
Bill Conlin,2009,0,Dave Parker,0
Bob Hille,2009,0,Dave Parker,0
Bob Ryan,2009,0,Dave Parker,0
Bob Verdi,2009,0,Dave Parker,0
Brendan Roberts,2009,0,Dave Parker,0
Bruce Jenkins,2009,0,Dave Parker,0
Buster Olney,2009,0,Dave Parker,0
Carl Steward,2009,0,Dave Parker,0
Carter Gaddis,2009,0,Dave Parker,0
Chris Elsburry,2009,0,Dave Parker,0
Corky Simpson,2009,0,Dave Parker,0
Dan Graziano,2009,0,Dave Parker,0
Dan McGrath,2009,0,Dave Parker,0
Dave Kindred,2009,0,Dave Parker,0
Dave Van Dyck,2009,0,Dave Parker,0
Filip Bondy,2009,0,Dave Parker,0
Fred Mitchell,2009,0,Dave Parker,0
Garry Brown,2009,0,Dave Parker,0
Hal McCoy,2009,0,Dave Parker,0
Howard Bryant,2009,0,Dave Parker,0
Jack McCaffery,2009,0,Dave Parker,0
Jayson Stark,2009,0,Dave Parker,0
Jeff Jacobs,2009,0,Dave Parker,0
Jerry Crasnick,2009,0,Dave Parker,0
Jim Caple,2009,0,Dave Parker,1
Jim Capozzi,2009,0,Dave Parker,0
Jim Hawkins,2009,0,Dave Parker,0
Jim Salisbury,2009,0,Dave Parker,0
Joe Henderson,2009,0,Dave Parker,0
Joe Posnanski,2009,0,Dave Parker,0
John Perrotto,2009,0,Dave Parker,1
Jose de Jesus Ortiz,2009,0,Dave Parker,0
Ken Davidoff,2009,0,Dave Parker,0
Ken Rosenthal,2009,0,Dave Parker,0
Marc Topkin,2009,0,Dave Parker,0
Mark Gonzales,2009,0,Dave Parker,0
Michael Knisley,2009,0,Dave Parker,0
Mike Nadel,2009,0,Dave Parker,0
Murray Chass,2009,0,Dave Parker,0
Paul Sullivan,2009,0,Dave Parker,0
Pedro Gomez,2009,0,Dave Parker,1
Peter Gammons,2009,0,Dave Parker,0
Phil Arvia,2009,0,Dave Parker,0
Phil Hersh,2009,0,Dave Parker,0
Phil Pepe,2009,0,Dave Parker,0
Phil Rogers,2009,0,Dave Parker,0
Pierre Ladouceur,2009,0,Dave Parker,0
Richard Griffen,2009,0,Dave Parker,0
Rick Telander,2009,0,Dave Parker,0
Scott Miller,2009,0,Dave Parker,0
Sean Hogan,2009,0,Dave Parker,0
Steve Aschburner,2009,0,Dave Parker,0
Steve Buckley,2009,0,Dave Parker,0
Steve Wilmoth,2009,0,Dave Parker,0
TJ Quinn,2009,0,Dave Parker,0
TR Sullivan,2009,0,Dave Parker,0
Teddy Greenstein,2009,0,Dave Parker,0
Tim Cowlishaw,2009,0,Dave Parker,0
Tim Kurkjian,2009,0,Dave Parker,0
Tracy Ringolsby,2009,0,Dave Parker,0
Bill Conlin,2009,0,Tommy John,0
Bob Hille,2009,0,Tommy John,0
Bob Ryan,2009,0,Tommy John,0
Bob Verdi,2009,0,Tommy John,0
Brendan Roberts,2009,0,Tommy John,0
Bruce Jenkins,2009,0,Tommy John,0
Buster Olney,2009,0,Tommy John,0
Carl Steward,2009,0,Tommy John,0
Carter Gaddis,2009,0,Tommy John,1
Chris Elsburry,2009,0,Tommy John,1
Corky Simpson,2009,0,Tommy John,1
Dan Graziano,2009,0,Tommy John,0
Dan McGrath,2009,0,Tommy John,0
Dave Kindred,2009,0,Tommy John,0
Dave Van Dyck,2009,0,Tommy John,1
Filip Bondy,2009,0,Tommy John,0
Fred Mitchell,2009,0,Tommy John,1
Garry Brown,2009,0,Tommy John,1
Hal McCoy,2009,0,Tommy John,0
Howard Bryant,2009,0,Tommy John,0
Jack McCaffery,2009,0,Tommy John,1
Jayson Stark,2009,0,Tommy John,0
Jeff Jacobs,2009,0,Tommy John,0
Jerry Crasnick,2009,0,Tommy John,0
Jim Caple,2009,0,Tommy John,0
Jim Capozzi,2009,0,Tommy John,1
Jim Hawkins,2009,0,Tommy John,0
Jim Salisbury,2009,0,Tommy John,0
Joe Henderson,2009,0,Tommy John,1
Joe Posnanski,2009,0,Tommy John,1
John Perrotto,2009,0,Tommy John,0
Jose de Jesus Ortiz,2009,0,Tommy John,1
Ken Davidoff,2009,0,Tommy John,0
Ken Rosenthal,2009,0,Tommy John,0
Marc Topkin,2009,0,Tommy John,0
Mark Gonzales,2009,0,Tommy John,0
Michael Knisley,2009,0,Tommy John,0
Mike Nadel,2009,0,Tommy John,0
Murray Chass,2009,0,Tommy John,0
Paul Sullivan,2009,0,Tommy John,0
Pedro Gomez,2009,0,Tommy John,0
Peter Gammons,2009,0,Tommy John,0
Phil Arvia,2009,0,Tommy John,0
Phil Hersh,2009,0,Tommy John,0
Phil Pepe,2009,0,Tommy John,0
Phil Rogers,2009,0,Tommy John,0
Pierre Ladouceur,2009,0,Tommy John,0
Richard Griffen,2009,0,Tommy John,0
Rick Telander,2009,0,Tommy John,1
Scott Miller,2009,0,Tommy John,0
Sean Hogan,2009,0,Tommy John,0
Steve Aschburner,2009,0,Tommy John,0
Steve Buckley,2009,0,Tommy John,0
Steve Wilmoth,2009,0,Tommy John,0
TJ Quinn,2009,0,Tommy John,0
TR Sullivan,2009,0,Tommy John,0
Teddy Greenstein,2009,0,Tommy John,0
Tim Cowlishaw,2009,0,Tommy John,0
Tim Kurkjian,2009,0,Tommy John,0
Tracy Ringolsby,2009,0,Tommy John,0
Bill Conlin,2009,0,Alan Trammell,0
Bob Hille,2009,0,Alan Trammell,1
Bob Ryan,2009,0,Alan Trammell,0
Bob Verdi,2009,0,Alan Trammell,0
Brendan Roberts,2009,0,Alan Trammell,0
Bruce Jenkins,2009,0,Alan Trammell,0
Buster Olney,2009,0,Alan Trammell,0
Carl Steward,2009,0,Alan Trammell,0
Carter Gaddis,2009,0,Alan Trammell,0
Chris Elsburry,2009,0,Alan Trammell,0
Corky Simpson,2009,0,Alan Trammell,0
Dan Graziano,2009,0,Alan Trammell,0
Dan McGrath,2009,0,Alan Trammell,0
Dave Kindred,2009,0,Alan Trammell,0
Dave Van Dyck,2009,0,Alan Trammell,0
Filip Bondy,2009,0,Alan Trammell,0
Fred Mitchell,2009,0,Alan Trammell,0
Garry Brown,2009,0,Alan Trammell,0
Hal McCoy,2009,0,Alan Trammell,0
Howard Bryant,2009,0,Alan Trammell,0
Jack McCaffery,2009,0,Alan Trammell,0
Jayson Stark,2009,0,Alan Trammell,0
Jeff Jacobs,2009,0,Alan Trammell,0
Jerry Crasnick,2009,0,Alan Trammell,0
Jim Caple,2009,0,Alan Trammell,1
Jim Capozzi,2009,0,Alan Trammell,0
Jim Hawkins,2009,0,Alan Trammell,0
Jim Salisbury,2009,0,Alan Trammell,0
Joe Henderson,2009,0,Alan Trammell,0
Joe Posnanski,2009,0,Alan Trammell,1
John Perrotto,2009,0,Alan Trammell,0
Jose de Jesus Ortiz,2009,0,Alan Trammell,0
Ken Davidoff,2009,0,Alan Trammell,1
Ken Rosenthal,2009,0,Alan Trammell,1
Marc Topkin,2009,0,Alan Trammell,0
Mark Gonzales,2009,0,Alan Trammell,0
Michael Knisley,2009,0,Alan Trammell,0
Mike Nadel,2009,0,Alan Trammell,0
Murray Chass,2009,0,Alan Trammell,0
Paul Sullivan,2009,0,Alan Trammell,0
Pedro Gomez,2009,0,Alan Trammell,1
Peter Gammons,2009,0,Alan Trammell,1
Phil Arvia,2009,0,Alan Trammell,0
Phil Hersh,2009,0,Alan Trammell,1
Phil Pepe,2009,0,Alan Trammell,0
Phil Rogers,2009,0,Alan Trammell,1
Pierre Ladouceur,2009,0,Alan Trammell,0
Richard Griffen,2009,0,Alan Trammell,0
Rick Telander,2009,0,Alan Trammell,0
Scott Miller,2009,0,Alan Trammell,1
Sean Hogan,2009,0,Alan Trammell,0
Steve Aschburner,2009,0,Alan Trammell,1
Steve Buckley,2009,0,Alan Trammell,0
Steve Wilmoth,2009,0,Alan Trammell,0
TJ Quinn,2009,0,Alan Trammell,0
TR Sullivan,2009,0,Alan Trammell,0
Teddy Greenstein,2009,0,Alan Trammell,0
Tim Cowlishaw,2009,0,Alan Trammell,0
Tim Kurkjian,2009,0,Alan Trammell,1
Tracy Ringolsby,2009,0,Alan Trammell,1
Bill Conlin,2009,0,Mark McGwire,0
Bob Hille,2009,0,Mark McGwire,0
Bob Ryan,2009,0,Mark McGwire,0
Bob Verdi,2009,0,Mark McGwire,0
Brendan Roberts,2009,0,Mark McGwire,1
Bruce Jenkins,2009,0,Mark McGwire,1
Buster Olney,2009,0,Mark McGwire,1
Carl Steward,2009,0,Mark McGwire,1
Carter Gaddis,2009,0,Mark McGwire,0
Chris Elsburry,2009,0,Mark McGwire,0
Corky Simpson,2009,0,Mark McGwire,0
Dan Graziano,2009,0,Mark McGwire,0
Dan McGrath,2009,0,Mark McGwire,0
Dave Kindred,2009,0,Mark McGwire,1
Dave Van Dyck,2009,0,Mark McGwire,0
Filip Bondy,2009,0,Mark McGwire,0
Fred Mitchell,2009,0,Mark McGwire,0
Garry Brown,2009,0,Mark McGwire,0
Hal McCoy,2009,0,Mark McGwire,0
Howard Bryant,2009,0,Mark McGwire,0
Jack McCaffery,2009,0,Mark McGwire,1
Jayson Stark,2009,0,Mark McGwire,1
Jeff Jacobs,2009,0,Mark McGwire,0
Jerry Crasnick,2009,0,Mark McGwire,0
Jim Caple,2009,0,Mark McGwire,1
Jim Capozzi,2009,0,Mark McGwire,0
Jim Hawkins,2009,0,Mark McGwire,0
Jim Salisbury,2009,0,Mark McGwire,0
Joe Henderson,2009,0,Mark McGwire,0
Joe Posnanski,2009,0,Mark McGwire,1
John Perrotto,2009,0,Mark McGwire,0
Jose de Jesus Ortiz,2009,0,Mark McGwire,0
Ken Davidoff,2009,0,Mark McGwire,0
Ken Rosenthal,2009,0,Mark McGwire,0
Marc Topkin,2009,0,Mark McGwire,1
Mark Gonzales,2009,0,Mark McGwire,0
Michael Knisley,2009,0,Mark McGwire,0
Mike Nadel,2009,0,Mark McGwire,0
Murray Chass,2009,0,Mark McGwire,0
Paul Sullivan,2009,0,Mark McGwire,0
Pedro Gomez,2009,0,Mark McGwire,0
Peter Gammons,2009,0,Mark McGwire,0
Phil Arvia,2009,0,Mark McGwire,0
Phil Hersh,2009,0,Mark McGwire,0
Phil Pepe,2009,0,Mark McGwire,0
Phil Rogers,2009,0,Mark McGwire,0
Pierre Ladouceur,2009,0,Mark McGwire,0
Richard Griffen,2009,0,Mark McGwire,0
Rick Telander,2009,0,Mark McGwire,0
Scott Miller,2009,0,Mark McGwire,0
Sean Hogan,2009,0,Mark McGwire,0
Steve Aschburner,2009,0,Mark McGwire,0
Steve Buckley,2009,0,Mark McGwire,0
Steve Wilmoth,2009,0,Mark McGwire,0
TJ Quinn,2009,0,Mark McGwire,0
TR Sullivan,2009,0,Mark McGwire,1
Teddy Greenstein,2009,0,Mark McGwire,0
Tim Cowlishaw,2009,0,Mark McGwire,0
Tim Kurkjian,2009,0,Mark McGwire,1
Tracy Ringolsby,2009,0,Mark McGwire,0
Barry Bloom,2010,0,Barry Larkin,0
Bernie Miklasz,2010,0,Barry Larkin,1
Bill Conlin,2010,0,Barry Larkin,0
Bill Kennedy,2010,0,Barry Larkin,0
Bill Madden,2010,0,Barry Larkin,1
Bob Klapisch,2010,0,Barry Larkin,1
Bob Markus,2010,0,Barry Larkin,0
Bob Nightengale,2010,0,Barry Larkin,0
Bob Smizik,2010,0,Barry Larkin,0
Brendan Roberts,2010,0,Barry Larkin,1
Bruce Jenkins,2010,0,Barry Larkin,1
Bruce Miles,2010,0,Barry Larkin,1
Buster Olney,2010,0,Barry Larkin,1
Carl Steward,2010,0,Barry Larkin,0
Carrie Muskat,2010,0,Barry Larkin,0
Charley Waters,2010,0,Barry Larkin,1
Chris Haft,2010,0,Barry Larkin,1
Dan Coughlin,2010,0,Barry Larkin,0
Dan Graziano,2010,0,Barry Larkin,1
Dan Shaughnessy,2010,0,Barry Larkin,0
Danny Knobler,2010,0,Barry Larkin,0
Dave Van Dyke,2010,0,Barry Larkin,0
Drew Olsen,2010,0,Barry Larkin,0
Earl Bloom,2010,0,Barry Larkin,1
Ed Price,2010,0,Barry Larkin,0
Fred Mitchell,2010,0,Barry Larkin,1
Gordon Edes,2010,0,Barry Larkin,1
Hal Bodley,2010,0,Barry Larkin,0
Hal McCoy,2010,0,Barry Larkin,1
Howard Bryant,2010,0,Barry Larkin,0
Jack Curry,2010,0,Barry Larkin,1
Jay Mariotti,2010,0,Barry Larkin,1
Jayson Stark,2010,0,Barry Larkin,1
Jeff Blair,2010,0,Barry Larkin,0
Jeff Fletcher,2010,0,Barry Larkin,1
Jeff Schultz,2010,0,Barry Larkin,0
Jerry Crasnick,2010,0,Barry Larkin,1
Jim Caple,2010,0,Barry Larkin,1
Jim Street,2010,0,Barry Larkin,1
Joe Capozzi,2010,0,Barry Larkin,0
Joe Henderson,2010,0,Barry Larkin,1
Joe McGrath,2010,0,Barry Larkin,1
Joe Posnanski,2010,0,Barry Larkin,1
Joel Sherman,2010,0,Barry Larkin,0
John Hickey,2010,0,Barry Larkin,0
John Perotto,2010,0,Barry Larkin,1
Jon Heyman,2010,0,Barry Larkin,1
Ken Davidoff,2010,0,Barry Larkin,1
Ken Gurnick,2010,0,Barry Larkin,0
Ken Rosenthal,2010,0,Barry Larkin,1
Kevin Modesti,2010,0,Barry Larkin,0
Larry LaRue,2010,0,Barry Larkin,0
Larry Stone,2010,0,Barry Larkin,1
Lyle Spencer,2010,0,Barry Larkin,1
Lynn Henning,2010,0,Barry Larkin,1
Marc Topkin,2010,0,Barry Larkin,1
Mark Gonzales,2010,0,Barry Larkin,1
Mark Newman,2010,0,Barry Larkin,0
Marty Noble,2010,0,Barry Larkin,1
Mel Antonen,2010,0,Barry Larkin,1
Michael Knisley,2010,0,Barry Larkin,0
Mike Bauman,2010,0,Barry Larkin,0
Mike Dodd,2010,0,Barry Larkin,0
Mike Klis,2010,0,Barry Larkin,0
Mike Nadal,2010,0,Barry Larkin,1
Mike Peticca,2010,0,Barry Larkin,1
Mike Shalin,2010,0,Barry Larkin,1
Murray Chass,2010,0,Barry Larkin,1
Pat Caputo,2010,0,Barry Larkin,0
Paul Sullivan,2010,0,Barry Larkin,0
Pedro Gomez,2010,0,Barry Larkin,1
Peter Gammons,2010,0,Barry Larkin,1
Phil Arvia,2010,0,Barry Larkin,1
Phil Rogers,2010,0,Barry Larkin,0
Philip Hersh,2010,0,Barry Larkin,1
Robert Griffin,2010,0,Barry Larkin,1
Scott Miller,2010,0,Barry Larkin,1
Sean McClelland,2010,0,Barry Larkin,1
Seth Livingstone,2010,0,Barry Larkin,1
TJ Quinn,2010,0,Barry Larkin,0
TR Sullivan,2010,0,Barry Larkin,0
Teddy Greenstein,2010,0,Barry Larkin,0
Terence Moore,2010,0,Barry Larkin,1
Tim Brown,2010,0,Barry Larkin,0
Tim Kurkjian,2010,0,Barry Larkin,1
Tom Haudricourt,2010,0,Barry Larkin,1
Tom Keegan,2010,0,Barry Larkin,1
Tom Pedulla,2010,0,Barry Larkin,1
Tom Singer,2010,0,Barry Larkin,1
Tom Verducci,2010,0,Barry Larkin,1
Tony Jackson,2010,0,Barry Larkin,0
Tracy Ringolsby,2010,0,Barry Larkin,1
Barry Bloom,2010,0,Harold Baines,0
Bernie Miklasz,2010,0,Harold Baines,0
Bill Conlin,2010,0,Harold Baines,0
Bill Kennedy,2010,0,Harold Baines,0
Bill Madden,2010,0,Harold Baines,0
Bob Klapisch,2010,0,Harold Baines,0
Bob Markus,2010,0,Harold Baines,0
Bob Nightengale,2010,0,Harold Baines,0
Bob Smizik,2010,0,Harold Baines,0
Brendan Roberts,2010,0,Harold Baines,0
Bruce Jenkins,2010,0,Harold Baines,0
Bruce Miles,2010,0,Harold Baines,0
Buster Olney,2010,0,Harold Baines,0
Carl Steward,2010,0,Harold Baines,0
Carrie Muskat,2010,0,Harold Baines,0
Charley Waters,2010,0,Harold Baines,0
Chris Haft,2010,0,Harold Baines,0
Dan Coughlin,2010,0,Harold Baines,1
Dan Graziano,2010,0,Harold Baines,0
Dan Shaughnessy,2010,0,Harold Baines,0
Danny Knobler,2010,0,Harold Baines,0
Dave Van Dyke,2010,0,Harold Baines,0
Drew Olsen,2010,0,Harold Baines,0
Earl Bloom,2010,0,Harold Baines,0
Ed Price,2010,0,Harold Baines,0
Fred Mitchell,2010,0,Harold Baines,0
Gordon Edes,2010,0,Harold Baines,1
Hal Bodley,2010,0,Harold Baines,0
Hal McCoy,2010,0,Harold Baines,0
Howard Bryant,2010,0,Harold Baines,0
Jack Curry,2010,0,Harold Baines,0
Jay Mariotti,2010,0,Harold Baines,1
Jayson Stark,2010,0,Harold Baines,0
Jeff Blair,2010,0,Harold Baines,0
Jeff Fletcher,2010,0,Harold Baines,0
Jeff Schultz,2010,0,Harold Baines,0
Jerry Crasnick,2010,0,Harold Baines,0
Jim Caple,2010,0,Harold Baines,0
Jim Street,2010,0,Harold Baines,0
Joe Capozzi,2010,0,Harold Baines,0
Joe Henderson,2010,0,Harold Baines,0
Joe McGrath,2010,0,Harold Baines,0
Joe Posnanski,2010,0,Harold Baines,0
Joel Sherman,2010,0,Harold Baines,0
John Hickey,2010,0,Harold Baines,0
John Perotto,2010,0,Harold Baines,0
Jon Heyman,2010,0,Harold Baines,0
Ken Davidoff,2010,0,Harold Baines,0
Ken Gurnick,2010,0,Harold Baines,0
Ken Rosenthal,2010,0,Harold Baines,0
Kevin Modesti,2010,0,Harold Baines,0
Larry LaRue,2010,0,Harold Baines,1
Larry Stone,2010,0,Harold Baines,0
Lyle Spencer,2010,0,Harold Baines,0
Lynn Henning,2010,0,Harold Baines,0
Marc Topkin,2010,0,Harold Baines,0
Mark Gonzales,2010,0,Harold Baines,0
Mark Newman,2010,0,Harold Baines,0
Marty Noble,2010,0,Harold Baines,0
Mel Antonen,2010,0,Harold Baines,0
Michael Knisley,2010,0,Harold Baines,0
Mike Bauman,2010,0,Harold Baines,0
Mike Dodd,2010,0,Harold Baines,0
Mike Klis,2010,0,Harold Baines,0
Mike Nadal,2010,0,Harold Baines,0
Mike Peticca,2010,0,Harold Baines,0
Mike Shalin,2010,0,Harold Baines,0
Murray Chass,2010,0,Harold Baines,0
Pat Caputo,2010,0,Harold Baines,0
Paul Sullivan,2010,0,Harold Baines,1
Pedro Gomez,2010,0,Harold Baines,0
Peter Gammons,2010,0,Harold Baines,0
Phil Arvia,2010,0,Harold Baines,1
Phil Rogers,2010,0,Harold Baines,1
Philip Hersh,2010,0,Harold Baines,0
Robert Griffin,2010,0,Harold Baines,0
Scott Miller,2010,0,Harold Baines,0
Sean McClelland,2010,0,Harold Baines,0
Seth Livingstone,2010,0,Harold Baines,0
TJ Quinn,2010,0,Harold Baines,0
TR Sullivan,2010,0,Harold Baines,0
Teddy Greenstein,2010,0,Harold Baines,0
Terence Moore,2010,0,Harold Baines,0
Tim Brown,2010,0,Harold Baines,0
Tim Kurkjian,2010,0,Harold Baines,0
Tom Haudricourt,2010,0,Harold Baines,0
Tom Keegan,2010,0,Harold Baines,0
Tom Pedulla,2010,0,Harold Baines,0
Tom Singer,2010,0,Harold Baines,0
Tom Verducci,2010,0,Harold Baines,0
Tony Jackson,2010,0,Harold Baines,0
Tracy Ringolsby,2010,0,Harold Baines,0
Barry Bloom,2010,0,Jack Morris,1
Bernie Miklasz,2010,0,Jack Morris,0
Bill Conlin,2010,0,Jack Morris,1
Bill Kennedy,2010,0,Jack Morris,0
Bill Madden,2010,0,Jack Morris,1
Bob Klapisch,2010,0,Jack Morris,1
Bob Markus,2010,0,Jack Morris,0
Bob Nightengale,2010,0,Jack Morris,1
Bob Smizik,2010,0,Jack Morris,0
Brendan Roberts,2010,0,Jack Morris,0
Bruce Jenkins,2010,0,Jack Morris,1
Bruce Miles,2010,0,Jack Morris,1
Buster Olney,2010,0,Jack Morris,1
Carl Steward,2010,0,Jack Morris,1
Carrie Muskat,2010,0,Jack Morris,0
Charley Waters,2010,0,Jack Morris,1
Chris Haft,2010,0,Jack Morris,1
Dan Coughlin,2010,0,Jack Morris,0
Dan Graziano,2010,0,Jack Morris,1
Dan Shaughnessy,2010,0,Jack Morris,1
Danny Knobler,2010,0,Jack Morris,1
Dave Van Dyke,2010,0,Jack Morris,0
Drew Olsen,2010,0,Jack Morris,0
Earl Bloom,2010,0,Jack Morris,0
Ed Price,2010,0,Jack Morris,1
Fred Mitchell,2010,0,Jack Morris,1
Gordon Edes,2010,0,Jack Morris,0
Hal Bodley,2010,0,Jack Morris,1
Hal McCoy,2010,0,Jack Morris,0
Howard Bryant,2010,0,Jack Morris,0
Jack Curry,2010,0,Jack Morris,0
Jay Mariotti,2010,0,Jack Morris,0
Jayson Stark,2010,0,Jack Morris,1
Jeff Blair,2010,0,Jack Morris,0
Jeff Fletcher,2010,0,Jack Morris,0
Jeff Schultz,2010,0,Jack Morris,1
Jerry Crasnick,2010,0,Jack Morris,0
Jim Caple,2010,0,Jack Morris,1
Jim Street,2010,0,Jack Morris,1
Joe Capozzi,2010,0,Jack Morris,0
Joe Henderson,2010,0,Jack Morris,0
Joe McGrath,2010,0,Jack Morris,0
Joe Posnanski,2010,0,Jack Morris,0
Joel Sherman,2010,0,Jack Morris,1
John Hickey,2010,0,Jack Morris,1
John Perotto,2010,0,Jack Morris,0
Jon Heyman,2010,0,Jack Morris,1
Ken Davidoff,2010,0,Jack Morris,0
Ken Gurnick,2010,0,Jack Morris,0
Ken Rosenthal,2010,0,Jack Morris,0
Kevin Modesti,2010,0,Jack Morris,0
Larry LaRue,2010,0,Jack Morris,0
Larry Stone,2010,0,Jack Morris,0
Lyle Spencer,2010,0,Jack Morris,0
Lynn Henning,2010,0,Jack Morris,0
Marc Topkin,2010,0,Jack Morris,0
Mark Gonzales,2010,0,Jack Morris,0
Mark Newman,2010,0,Jack Morris,0
Marty Noble,2010,0,Jack Morris,0
Mel Antonen,2010,0,Jack Morris,1
Michael Knisley,2010,0,Jack Morris,0
Mike Bauman,2010,0,Jack Morris,0
Mike Dodd,2010,0,Jack Morris,0
Mike Klis,2010,0,Jack Morris,0
Mike Nadal,2010,0,Jack Morris,1
Mike Peticca,2010,0,Jack Morris,1
Mike Shalin,2010,0,Jack Morris,1
Murray Chass,2010,0,Jack Morris,1
Pat Caputo,2010,0,Jack Morris,1
Paul Sullivan,2010,0,Jack Morris,0
Pedro Gomez,2010,0,Jack Morris,0
Peter Gammons,2010,0,Jack Morris,0
Phil Arvia,2010,0,Jack Morris,1
Phil Rogers,2010,0,Jack Morris,1
Philip Hersh,2010,0,Jack Morris,1
Robert Griffin,2010,0,Jack Morris,1
Scott Miller,2010,0,Jack Morris,1
Sean McClelland,2010,0,Jack Morris,1
Seth Livingstone,2010,0,Jack Morris,0
TJ Quinn,2010,0,Jack Morris,1
TR Sullivan,2010,0,Jack Morris,0
Teddy Greenstein,2010,0,Jack Morris,0
Terence Moore,2010,0,Jack Morris,0
Tim Brown,2010,0,Jack Morris,0
Tim Kurkjian,2010,0,Jack Morris,1
Tom Haudricourt,2010,0,Jack Morris,1
Tom Keegan,2010,0,Jack Morris,1
Tom Pedulla,2010,0,Jack Morris,0
Tom Singer,2010,0,Jack Morris,1
Tom Verducci,2010,0,Jack Morris,0
Tony Jackson,2010,0,Jack Morris,0
Tracy Ringolsby,2010,0,Jack Morris,1
Barry Bloom,2010,0,Lee Smith,1
Bernie Miklasz,2010,0,Lee Smith,1
Bill Conlin,2010,0,Lee Smith,0
Bill Kennedy,2010,0,Lee Smith,0
Bill Madden,2010,0,Lee Smith,0
Bob Klapisch,2010,0,Lee Smith,0
Bob Markus,2010,0,Lee Smith,1
Bob Nightengale,2010,0,Lee Smith,0
Bob Smizik,2010,0,Lee Smith,0
Brendan Roberts,2010,0,Lee Smith,1
Bruce Jenkins,2010,0,Lee Smith,0
Bruce Miles,2010,0,Lee Smith,1
Buster Olney,2010,0,Lee Smith,0
Carl Steward,2010,0,Lee Smith,1
Carrie Muskat,2010,0,Lee Smith,0
Charley Waters,2010,0,Lee Smith,0
Chris Haft,2010,0,Lee Smith,1
Dan Coughlin,2010,0,Lee Smith,1
Dan Graziano,2010,0,Lee Smith,0
Dan Shaughnessy,2010,0,Lee Smith,0
Danny Knobler,2010,0,Lee Smith,0
Dave Van Dyke,2010,0,Lee Smith,1
Drew Olsen,2010,0,Lee Smith,0
Earl Bloom,2010,0,Lee Smith,1
Ed Price,2010,0,Lee Smith,1
Fred Mitchell,2010,0,Lee Smith,1
Gordon Edes,2010,0,Lee Smith,1
Hal Bodley,2010,0,Lee Smith,0
Hal McCoy,2010,0,Lee Smith,1
Howard Bryant,2010,0,Lee Smith,0
Jack Curry,2010,0,Lee Smith,0
Jay Mariotti,2010,0,Lee Smith,0
Jayson Stark,2010,0,Lee Smith,0
Jeff Blair,2010,0,Lee Smith,0
Jeff Fletcher,2010,0,Lee Smith,0
Jeff Schultz,2010,0,Lee Smith,0
Jerry Crasnick,2010,0,Lee Smith,1
Jim Caple,2010,0,Lee Smith,0
Jim Street,2010,0,Lee Smith,0
Joe Capozzi,2010,0,Lee Smith,0
Joe Henderson,2010,0,Lee Smith,0
Joe McGrath,2010,0,Lee Smith,1
Joe Posnanski,2010,0,Lee Smith,0
Joel Sherman,2010,0,Lee Smith,0
John Hickey,2010,0,Lee Smith,1
John Perotto,2010,0,Lee Smith,0
Jon Heyman,2010,0,Lee Smith,0
Ken Davidoff,2010,0,Lee Smith,0
Ken Gurnick,2010,0,Lee Smith,1
Ken Rosenthal,2010,0,Lee Smith,1
Kevin Modesti,2010,0,Lee Smith,0
Larry LaRue,2010,0,Lee Smith,1
Larry Stone,2010,0,Lee Smith,0
Lyle Spencer,2010,0,Lee Smith,1
Lynn Henning,2010,0,Lee Smith,0
Marc Topkin,2010,0,Lee Smith,1
Mark Gonzales,2010,0,Lee Smith,0
Mark Newman,2010,0,Lee Smith,1
Marty Noble,2010,0,Lee Smith,0
Mel Antonen,2010,0,Lee Smith,0
Michael Knisley,2010,0,Lee Smith,1
Mike Bauman,2010,0,Lee Smith,1
Mike Dodd,2010,0,Lee Smith,1
Mike Klis,2010,0,Lee Smith,0
Mike Nadal,2010,0,Lee Smith,0
Mike Peticca,2010,0,Lee Smith,1
Mike Shalin,2010,0,Lee Smith,0
Murray Chass,2010,0,Lee Smith,0
Pat Caputo,2010,0,Lee Smith,1
Paul Sullivan,2010,0,Lee Smith,1
Pedro Gomez,2010,0,Lee Smith,1
Peter Gammons,2010,0,Lee Smith,0
Phil Arvia,2010,0,Lee Smith,1
Phil Rogers,2010,0,Lee Smith,0
Philip Hersh,2010,0,Lee Smith,1
Robert Griffin,2010,0,Lee Smith,0
Scott Miller,2010,0,Lee Smith,0
Sean McClelland,2010,0,Lee Smith,1
Seth Livingstone,2010,0,Lee Smith,0
TJ Quinn,2010,0,Lee Smith,0
TR Sullivan,2010,0,Lee Smith,0
Teddy Greenstein,2010,0,Lee Smith,1
Terence Moore,2010,0,Lee Smith,1
Tim Brown,2010,0,Lee Smith,0
Tim Kurkjian,2010,0,Lee Smith,0
Tom Haudricourt,2010,0,Lee Smith,1
Tom Keegan,2010,0,Lee Smith,0
Tom Pedulla,2010,0,Lee Smith,0
Tom Singer,2010,0,Lee Smith,0
Tom Verducci,2010,0,Lee Smith,0
Tony Jackson,2010,0,Lee Smith,1
Tracy Ringolsby,2010,0,Lee Smith,1
Barry Bloom,2010,0,Bert Blyleven,1
Bernie Miklasz,2010,0,Bert Blyleven,1
Bill Conlin,2010,0,Bert Blyleven,1
Bill Kennedy,2010,0,Bert Blyleven,1
Bill Madden,2010,0,Bert Blyleven,1
Bob Klapisch,2010,0,Bert Blyleven,1
Bob Markus,2010,0,Bert Blyleven,1
Bob Nightengale,2010,0,Bert Blyleven,1
